target,text,text,label
sugar,"Food was average and creme brulee was awful - the sugar was charred , not caramelized and smelled of kerosene .","Food was average and creme brulee was awful - the MASK was charred , not caramelized and smelled of kerosene .",0
food,The food always tastes fresh and served promptly .,The MASK always tastes fresh and served promptly .,2
served,The food always tastes fresh and served promptly .,The food always tastes fresh and MASK promptly .,2
pizza,The pizza here is delicious .,The MASK here is delicious .,2
Pizza,"Pizza and garlic knots are great as well , I order from them quite often and the delivery is always super quick !","MASK and garlic knots are great as well , I order from them quite often and the delivery is always super quick !",2
delivery,"Pizza and garlic knots are great as well , I order from them quite often and the delivery is always super quick !","Pizza and garlic knots are great as well , I order from them quite often and the MASK is always super quick !",2
garlic knots,"Pizza and garlic knots are great as well , I order from them quite often and the delivery is always super quick !","Pizza and MASK are great as well , I order from them quite often and the delivery is always super quick !",2
chinese food,"For great chinese food nearby , you have Wu Liang Ye and Grand Sichuan just a block away .","For great MASK nearby , you have Wu Liang Ye and Grand Sichuan just a block away .",2
service,But who says Murray 's is anything about service .,But who says Murray 's is anything about MASK .,1
food,"This place is really trendi but they have forgotten about the most important part of a restaurant , the food .","This place is really trendi but they have forgotten about the most important part of a restaurant , the MASK .",0
chef,Hats off to the chef .,Hats off to the MASK .,2
Service,"Service could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique-seeming teapot , for one ) in the restaurant experience .","MASK could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique-seeming teapot , for one ) in the restaurant experience .",0
teapot,"Service could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique-seeming teapot , for one ) in the restaurant experience .","Service could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique-seeming MASK , for one ) in the restaurant experience .",2
pizza,"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria 's .","The MASK is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria 's .",2
fresh mozzarella,"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria 's .","The pizza is delicious - they use MASK instead of the cheap , frozen , shredded cheese common to most pizzaria 's .",2
cheese,"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria 's .","The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded MASK common to most pizzaria 's .",0
place,Its an excellent place to relax and the food is one of the best in the city of New York .,Its an excellent MASK to relax and the food is one of the best in the city of New York .,2
food,Its an excellent place to relax and the food is one of the best in the city of New York .,Its an excellent place to relax and the MASK is one of the best in the city of New York .,2
service,"service is friendly , and never had a problem walking in and getting a table .","MASK is friendly , and never had a problem walking in and getting a table .",2
getting a table,"service is friendly , and never had a problem walking in and getting a table .","service is friendly , and never had a problem walking in and MASK .",2
bistro-type vibe,The atmosphere was crowded but it was a great bistro-type vibe .,The atmosphere was crowded but it was a great MASK .,2
waitress,"First off , the waitress was completely unattentive the 2 times we saw her ( odd in a restaurant with 6 tables ) and got our order wrong .","First off , the MASK was completely unattentive the 2 times we saw her ( odd in a restaurant with 6 tables ) and got our order wrong .",0
tables,"First off , the waitress was completely unattentive the 2 times we saw her ( odd in a restaurant with 6 tables ) and got our order wrong .","First off , the waitress was completely unattentive the 2 times we saw her ( odd in a restaurant with 6 MASK ) and got our order wrong .",1
food,The food was bland oily .,The MASK was bland oily .,0
prices,"What is even better , is that the prices are very affordable as well , and the food is really good .","What is even better , is that the MASK are very affordable as well , and the food is really good .",2
food,"What is even better , is that the prices are very affordable as well , and the food is really good .","What is even better , is that the prices are very affordable as well , and the MASK is really good .",2
fish,The fish is fresh but the variety of fish is nothing out of ordinary .,The MASK is fresh but the variety of fish is nothing out of ordinary .,2
variety of fish,The fish is fresh but the variety of fish is nothing out of ordinary .,The fish is fresh but the MASK is nothing out of ordinary .,0
